,Year,Data,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genres
319,2018,"{'adult': False, 'backdrop_path': '/xXhta1NIKn09IXy0mfp68cabdWS.jpg', 'genre_ids': [35, 10749], 'id': 466282, 'original_language': 'en', 'original_title': ""To All the Boys I've Loved Before"", 'overview': ""Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out."", 'popularity': 5.4319, 'poster_path': '/hKHZhUbIyUAjcSrqJThFGYIR6kI.jpg', 'release_date': '2018-08-17', 'title': ""To All the Boys I've Loved Before"", 'video': False, 'vote_average': 7.596, 'vote_count': 8603}",False,/xXhta1NIKn09IXy0mfp68cabdWS.jpg,"[35, 10749]",466282,en,To All the Boys I've Loved Before,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,5.4319,/hKHZhUbIyUAjcSrqJThFGYIR6kI.jpg,2018-08-17,To All the Boys I've Loved Before,False,7.596,8603,"['Comedy', 'Romance']"
320,2018,"{'adult': False, 'backdrop_path': '/scQf03Fm3jeyv4FH04qvi4fp4wh.jpg', 'genre_ids': [80, 35, 28], 'id': 402900, 'original_language': 'en', 'original_title': ""Ocean's Eight"", 'overview': ""Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala."", 'popularity': 7.4817, 'poster_path': '/MvYpKlpFukTivnlBhizGbkAe3v.jpg', 'release_date': '2018-06-07', 'title': ""Ocean's Eight"", 'video': False, 'vote_average': 6.967, 'vote_count': 8574}",False,/scQf03Fm3jeyv4FH04qvi4fp4wh.jpg,"[80, 35, 28]",402900,en,Ocean's Eight,"Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.",7.4817,/MvYpKlpFukTivnlBhizGbkAe3v.jpg,2018-06-07,Ocean's Eight,False,6.967,8574,"['Crime', 'Comedy', 'Action']"
321,2018,"{'adult': False, 'backdrop_path': '/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg', 'genre_ids': [18, 10749], 'id': 337167, 'original_language': 'en', 'original_title': 'Fifty Shades Freed', 'overview': 'Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.', 'popularity': 9.3357, 'poster_path': '/jjPJ4s3DWZZvI4vw8Xfi4Vqa1Q8.jpg', 'release_date': '2018-01-17', 'title': 'Fifty Shades Freed', 'video': False, 'vote_average': 6.682, 'vote_count': 8232}",False,/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,"[18, 10749]",337167,en,Fifty Shades Freed,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",9.3357,/jjPJ4s3DWZZvI4vw8Xfi4Vqa1Q8.jpg,2018-01-17,Fifty Shades Freed,False,6.682,8232,"['Drama', 'Romance']"
322,2018,"{'adult': False, 'backdrop_path': '/gJbTXKNTL6O7r7PzF6ZRkJGBlPp.jpg', 'genre_ids': [27, 9648, 53], 'id': 493922, 'original_language': 'en', 'original_title': 'Hereditary', 'overview': 'Following the death of the Leigh family matriarch, Annie and her children uncover disturbing secrets about their heritage. Their daily lives are not only impacted, but they also become entangled in a chilling fate from which they cannot escape, driving them to the brink of madness.', 'popularity': 6.2156, 'poster_path': '/hjlZSXM86wJrfCv5VKfR5DI2VeU.jpg', 'release_date': '2018-06-07', 'title': 'Hereditary', 'video': False, 'vote_average': 7.29, 'vote_count': 8218}",False,/gJbTXKNTL6O7r7PzF6ZRkJGBlPp.jpg,"[27, 9648, 53]",493922,en,Hereditary,"Following the death of the Leigh family matriarch, Annie and her children uncover disturbing secrets about their heritage. Their daily lives are not only impacted, but they also become entangled in a chilling fate from which they cannot escape, driving them to the brink of madness.",6.2156,/hjlZSXM86wJrfCv5VKfR5DI2VeU.jpg,2018-06-07,Hereditary,False,7.29,8218,"['Horror', 'Mystery', 'Thriller']"
323,2018,"{'adult': False, 'backdrop_path': '/ufUAOM5aVizNf8d5YLoutqrrlhq.jpg', 'genre_ids': [878, 28, 12, 53], 'id': 336843, 'original_language': 'en', 'original_title': 'Maze Runner: The Death Cure', 'overview': 'Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.', 'popularity': 6.7764, 'poster_path': '/drbERzlA4cuRWhsTXfFOY4mRR4f.jpg', 'release_date': '2018-01-10', 'title': 'Maze Runner: The Death Cure', 'video': False, 'vote_average': 7.093, 'vote_count': 8157}",False,/ufUAOM5aVizNf8d5YLoutqrrlhq.jpg,"[878, 28, 12, 53]",336843,en,Maze Runner: The Death Cure,"Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.",6.7764,/drbERzlA4cuRWhsTXfFOY4mRR4f.jpg,2018-01-10,Maze Runner: The Death Cure,False,7.093,8157,"['Science Fiction', 'Action', 'Adventure', 'Thriller']"
324,2018,"{'adult': False, 'backdrop_path': '/ohijjhvNqAPKTURQr6VIF7xuAjY.jpg', 'genre_ids': [28, 12, 14], 'id': 338970, 'original_language': 'en', 'original_title': 'Tomb Raider', 'overview': 'Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared.', 'popularity': 4.9584, 'poster_path': '/s4Qn5LF6OwK4rIifmthIDtbqDSs.jpg', 'release_date': '2018-03-05', 'title': 'Tomb Raider', 'video': False, 'vote_average': 6.367, 'vote_count': 8137}",False,/ohijjhvNqAPKTURQr6VIF7xuAjY.jpg,"[28, 12, 14]",338970,en,Tomb Raider,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared.",4.9584,/s4Qn5LF6OwK4rIifmthIDtbqDSs.jpg,2018-03-05,Tomb Raider,False,6.367,8137,"['Action', 'Adventure', 'Fantasy']"
325,2018,"{'adult': False, 'backdrop_path': '/ibKeXahq4JD63z6uWQphqoJLvNw.jpg', 'genre_ids': [28, 878, 27], 'id': 345940, 'original_language': 'en', 'original_title': 'The Meg', 'overview': 'A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.', 'popularity': 6.4566, 'poster_path': '/eyWICPcxOuTcDDDbTMOZawoOn8d.jpg', 'release_date': '2018-08-09', 'title': 'The Meg', 'video': False, 'vote_average': 6.25, 'vote_count': 7982}",False,/ibKeXahq4JD63z6uWQphqoJLvNw.jpg,"[28, 878, 27]",345940,en,The Meg,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",6.4566,/eyWICPcxOuTcDDDbTMOZawoOn8d.jpg,2018-08-09,The Meg,False,6.25,7982,"['Action', 'Science Fiction', 'Horror']"
326,2018,"{'adult': False, 'backdrop_path': '/qDQEQbgP3v7B9IYLAUcYexNrVYP.jpg', 'genre_ids': [10751, 16, 35, 12], 'id': 404368, 'original_language': 'en', 'original_title': 'Ralph Breaks the Internet', 'overview': ""Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube."", 'popularity': 5.9276, 'poster_path': '/iVCrhBcpDaHGvv7CLYbK6PuXZo1.jpg', 'release_date': '2018-11-20', 'title': 'Ralph Breaks the Internet', 'video': False, 'vote_average': 7.169, 'vote_count': 7878}",False,/qDQEQbgP3v7B9IYLAUcYexNrVYP.jpg,"[10751, 16, 35, 12]",404368,en,Ralph Breaks the Internet,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",5.9276,/iVCrhBcpDaHGvv7CLYbK6PuXZo1.jpg,2018-11-20,Ralph Breaks the Internet,False,7.169,7878,"['Family', 'Animation', 'Comedy', 'Adventure']"
327,2018,"{'adult': False, 'backdrop_path': '/gMVdhfQ7q9DFHhDkehrququjGPd.jpg', 'genre_ids': [80, 35, 18, 36], 'id': 487558, 'original_language': 'en', 'original_title': 'BlacKkKlansman', 'overview': 'Colorado Springs, late 1970s. Ron Stallworth, an African American police officer, and Flip Zimmerman, his Jewish colleague, run an undercover operation to infiltrate the Ku Klux Klan.', 'popularity': 3.4815, 'poster_path': '/8jxqAvSDoneSKRczaK8v9X5gqBp.jpg', 'release_date': '2018-08-09', 'title': 'BlacKkKlansman', 'video': False, 'vote_average': 7.5, 'vote_count': 7863}",False,/gMVdhfQ7q9DFHhDkehrququjGPd.jpg,"[80, 35, 18, 36]",487558,en,BlacKkKlansman,"Colorado Springs, late 1970s. Ron Stallworth, an African American police officer, and Flip Zimmerman, his Jewish colleague, run an undercover operation to infiltrate the Ku Klux Klan.",3.4815,/8jxqAvSDoneSKRczaK8v9X5gqBp.jpg,2018-08-09,BlacKkKlansman,False,7.5,7863,"['Crime', 'Comedy', 'Drama', 'History']"
328,2018,"{'adult': False, 'backdrop_path': '/aqrDUkuzksLhOD8pbyBXLO0dz5t.jpg', 'genre_ids': [10749, 35], 'id': 454983, 'original_language': 'en', 'original_title': 'The Kissing Booth', 'overview': ""When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend."", 'popularity': 7.5982, 'poster_path': '/vcQNnnXgKLacoYF4LNWgkNiDXPd.jpg', 'release_date': '2018-05-11', 'title': 'The Kissing Booth', 'video': False, 'vote_average': 7.17, 'vote_count': 7353}",False,/aqrDUkuzksLhOD8pbyBXLO0dz5t.jpg,"[10749, 35]",454983,en,The Kissing Booth,"When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.",7.5982,/vcQNnnXgKLacoYF4LNWgkNiDXPd.jpg,2018-05-11,The Kissing Booth,False,7.17,7353,"['Romance', 'Comedy']"
329,2018,"{'adult': False, 'backdrop_path': '/vm8mhrjk5nQ562UQ0KbUzi0yOHr.jpg', 'genre_ids': [28, 12, 878], 'id': 427641, 'original_language': 'en', 'original_title': 'Rampage', 'overview': 'Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.', 'popularity': 5.8244, 'poster_path': '/MGADip4thVSErP34FAAfzFBTZ5.jpg', 'release_date': '2018-04-11', 'title': 'Rampage', 'video': False, 'vote_average': 6.456, 'vote_count': 7309}",False,/vm8mhrjk5nQ562UQ0KbUzi0yOHr.jpg,"[28, 12, 878]",427641,en,Rampage,"Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.",5.8244,/MGADip4thVSErP34FAAfzFBTZ5.jpg,2018-04-11,Rampage,False,6.456,7309,"['Action', 'Adventure', 'Science Fiction']"
330,2018,"{'adult': False, 'backdrop_path': '/cMnVmutb5mVgIBeiMOncAbwNjvG.jpg', 'genre_ids': [27], 'id': 439079, 'original_language': 'en', 'original_title': 'The Nun', 'overview': ""A priest with a dark past and a novice nearing her final vows are sent by the Vatican to Romania to investigate a nun's death and face a demonic force."", 'popularity': 11.6621, 'poster_path': '/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg', 'release_date': '2018-09-05', 'title': 'The Nun', 'video': False, 'vote_average': 5.907, 'vote_count': 7012}",False,/cMnVmutb5mVgIBeiMOncAbwNjvG.jpg,[27],439079,en,The Nun,A priest with a dark past and a novice nearing her final vows are sent by the Vatican to Romania to investigate a nun's death and face a demonic force.,11.6621,/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg,2018-09-05,The Nun,False,5.907,7012,['Horror']
331,2018,"{'adult': False, 'backdrop_path': '/hMANgfPHR1tRObNp2oPiOi9mMlz.jpg', 'genre_ids': [28, 12, 878], 'id': 424783, 'original_language': 'en', 'original_title': 'Bumblebee', 'overview': 'On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.', 'popularity': 4.6126, 'poster_path': '/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg', 'release_date': '2018-11-22', 'title': 'Bumblebee', 'video': False, 'vote_average': 6.717, 'vote_count': 6429}",False,/hMANgfPHR1tRObNp2oPiOi9mMlz.jpg,"[28, 12, 878]",424783,en,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",4.6126,/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg,2018-11-22,Bumblebee,False,6.717,6429,"['Action', 'Adventure', 'Science Fiction']"
332,2018,"{'adult': False, 'backdrop_path': '/sGzuQYSTwJvLBc2PnuSVLHhuFeh.jpg', 'genre_ids': [53, 9648], 'id': 401981, 'original_language': 'en', 'original_title': 'Red Sparrow', 'overview': 'Prima ballerina Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career. She soon turns to Sparrow School, a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons. Dominika emerges as the most dangerous Sparrow after completing the sadistic training process. As she comes to terms with her new abilities, she meets a CIA agent who tries to convince her that he is the only person she can trust.', 'popularity': 3.8908, 'poster_path': '/a2YVxRnqwAkunqzYXWutMZYCMaG.jpg', 'release_date': '2018-02-15', 'title': 'Red Sparrow', 'video': False, 'vote_average': 6.532, 'vote_count': 6198}",False,/sGzuQYSTwJvLBc2PnuSVLHhuFeh.jpg,"[53, 9648]",401981,en,Red Sparrow,"Prima ballerina Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career. She soon turns to Sparrow School, a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons. Dominika emerges as the most dangerous Sparrow after completing the sadistic training process. As she comes to terms with her new abilities, she meets a CIA agent who tries to convince her that he is the only person she can trust.",3.8908,/a2YVxRnqwAkunqzYXWutMZYCMaG.jpg,2018-02-15,Red Sparrow,False,6.532,6198,"['Thriller', 'Mystery']"
333,2018,"{'adult': False, 'backdrop_path': '/rqMEeajyzSF4PpJtdCB816Iz8Vr.jpg', 'genre_ids': [35, 18, 10749], 'id': 449176, 'original_language': 'en', 'original_title': 'Love, Simon', 'overview': ""Everyone deserves a great love story, but for 17-year-old Simon Spier, it's a little more complicated. He hasn't told his family or friends that he's gay, and he doesn't know the identity of the anonymous classmate that he's fallen for online."", 'popularity': 2.6267, 'poster_path': '/snIsqVPmlu4LPjvToHpDotxa7Eh.jpg', 'release_date': '2018-02-16', 'title': 'Love, Simon', 'video': False, 'vote_average': 7.983, 'vote_count': 6163}",False,/rqMEeajyzSF4PpJtdCB816Iz8Vr.jpg,"[35, 18, 10749]",449176,en,"Love, Simon","Everyone deserves a great love story, but for 17-year-old Simon Spier, it's a little more complicated. He hasn't told his family or friends that he's gay, and he doesn't know the identity of the anonymous classmate that he's fallen for online.",2.6267,/snIsqVPmlu4LPjvToHpDotxa7Eh.jpg,2018-02-16,"Love, Simon",False,7.983,6163,"['Comedy', 'Drama', 'Romance']"
